14	22	446	1880	12
14	23	790	3308	21
14	24	935	3965	27
14	25	972	4161	28
14	26	723	3155	23
14	27	246	1037	9
14	28	898	3869	27
14	29	1159	5147	36
14	30	871	3991	27
14	31	759	3425	21
14	32	1086	4708	33
14	33	782	3288	25
14	34	1225	5201	33
14	35	902	4083	27
14	36	743	3206	23
15	01	373	1620	11
15	02	1000	4870	70
15	03	549	2408	13
15	04	771	3395	24
15	05	585	2507	17
15	06	780	3416	22
15	07	865	3613	28
15	08	992	4232	36
15	09	619	2658	15
15	10	926	4323	44
16	01	392	1716	11
16	02	720	2881	20
16	03	898	4004	32
16	04	718	2980	23
16	05	638	2702	19
16	06	604	2505	19
16	07	1178	5643	73
16	08	688	3002	18
16	09	1330	6109	38
16	10	654	3023	39
16	11	790	3528	36
16	12	932	4474	47
16	13	964	4198	31
17	01	718	3207	22
17	02	808	3590	23
17	03	554	2465	15
17	04	519	2269	17
17	05	496	2033	14
17	06	478	2053	14
17	07	347	1456	10
17	08	652	2821	17
17	09	986	4375	32
17	10	95	410	3
18	01	643	2711	22
18	02	389	1621	13
18	03	436	1764	26
18	04	338	1497	21
18	05	448	1948	27
18	06	484	2010	30
18	07	396	1582	21
18	08	342	1496	22
18	09	546	2234	35
18	10	404	1681	22
18	11	339	1463	20
18	12	401	1757	25
18	13	415	1695	28
18	14	412	1695	22
18	15	551	2470	35
18	16	377	1547	22
18	17	264	1068	16
18	18	344	1455	21
18	19	477	1935	29
18	20	523	2178	29
18	21	524	2229	34
18	22	484	2077	30
18	23	282	1152	17
18	24	483	2023	25
18	25	92	353	6
18	26	208	927	14
18	27	375	1537	23
18	28	457	1907	28
18	29	406	1583	25
18	30	516	2120	31
18	31	693	2789	40
18	32	377	1630	22
18	33	527	2212	33
18	34	617	2658	37
18	35	256	1127	16
18	36	497	2229	33
18	37	404	1721	24
18	38	661	2818	41
18	39	479	2103	30
18	40	363	1518	24
18	41	509	2121	34
18	42	443	1867	17
19	01	132	555	6
19	02	208	877	12
19	03	152	606	9
19	04	177	713	9
19	05	257	1120	13
19	06	173	710	11
19	07	345	1473	18
19	08	178	741	10
19	09	379	1636	21
19	10	352	1500	18
19	11	138	610	8
19	12	159	685	9
19	13	117	479	7
19	14	159	672	8
19	15	105	478	6
19	16	211	866	12
19	17	317	1329	16
19	18	967	4020	51
19	19	282	1236	15
19	20	154	649	10
19	21	256	1111	14
19	22	593	2395	32
19	23	124	499	7
19	24	184	757	11
19	25	348	1404	23
19	26	189	789	13
19	27	346	1353	15
19	28	207	879	10
19	29	185	784	12
19	30	245	954	13
19	31	508	2084	25
19	32	248	1051	12
19	33	352	1459	22
19	34	367	1517	23
19	35	570	2450	29
19	36	238	1029	13
19	37	708	3002	41
19	38	371	1504	23
19	39	283	1128	14
19	40	410	1724	18
19	41	250	1051	14
19	42	292	1162	12
19	43	132	508	5
19	44	463	1951	27
19	45	345	1583	18
19	46	219	912	12
19	47	156	664	10
19	48	240	984	15
19	49	350	1541	21
19	50	406	1765	24
19	51	346	1548	20
19	52	196	861	10
19	53	165	720	7
19	54	138	562	8
19	55	448	1873	24
19	56	243	984	14
19	57	248	1022	12
19	58	228	964	12
19	59	360	1471	18
19	60	246	1062	13
19	61	145	578	9
19	62	240	996	13
19	63	208	847	12
19	64	194	848	11
19	65	279	1284	14
19	66	337	1404	21
19	67	123	511	8
19	68	710	3088	36
19	69	682	2837	37
19	70	116	473	6
19	71	473	1950	24
19	72	375	1621	21
19	73	429	1840	29
19	74	418	1877	24
19	75	202	815	11
19	76	207	864	13
19	77	342	1422	21
19	78	1230	5395	73
19	79	283	1249	14
19	80	346	1442	20
19	81	300	1266	17
19	82	122	520	9
19	83	281	1217	19
19	84	241	978	13
19	85	220	957	14
19	86	318	1284	18
19	87	124	520	8
19	88	319	1354	19
19	89	886	3763	53
19	90	330	1379	18
19	91	290	1210	16
19	92	268	1133	16
19	93	94	432	5
19	94	358	1585	23
19	95	201	771	11
19	96	228	970	13
19	97	191	882	12
19	98	174	746	10
19	99	159	717	9
19	100	92	393	6
19	101	179	701	9
19	102	474	1974	29
19	103	348	1525	23
19	104	600	2551	35
19	105	634	2732	45
19	106	764	3473	48
19	107	687	3083	43
19	108	214	880	14
19	109	544	2271	32
19	110	148	602	8
19	111	179	797	10
19	112	174	814	10
19	113	144	575	9
19	114	108	486	8
19	115	276	1136	18
19	116	289	1161	19
19	117	35	148	2
19	118	467	1868	29
19	119	2447	10688	198
19	120	94	372	8
19	121	116	485	9
19	122	132	554	10
19	123	100	404	5
19	124	129	488	9
19	125	114	487	6
19	126	100	451	7
19	127	118	459	6
19	128	107	451	7
19	129	125	526	9
19	130	122	513	9
19	131	68	275	4
19	132	282	1171	19
19	133	77	333	4
19	134	50	199	4
19	135	331	1398	21
19	136	355	1518	26
19	137	167	696	9
19	138	178	746	9
19	139	420	1744	25
19	140	249	1081	14
19	141	209	857	11
19	142	164	662	8
19	143	258	1050	13
19	144	308	1329	16
19	145	337	1431	22
19	146	180	764	10
19	147	301	1321	20
19	148	204	889	14
19	149	145	631	9
19	150	87	411	6
20	01	521	2265	33
20	02	311	1434	22
20	03	543	2304	35
20	04	420	1762	27
20	05	356	1515	23
20	06	548	2389	35
20	07	413	1722	27
20	08	564	2428	36
20	09	290	1231	18
20	10	529	2309	32
20	11	526	2431	31
20	12	478	2107	28
20	13	402	1849	25
20	14	574	2481	35
20	15	546	2418	33
20	16	545	2312	33
20	17	478	2101	28
20	18	383	1689	24
20	19	508	2221	29
20	20	500	2115	30
20	21	503	2215	31
20	22	497	2057	29
20	23	568	2381	35
20	24	582	2495	34
20	25	524	2156	28
20	26	461	1889	28
20	27	462	1992	27
20	28	530	2323	28
20	29	427	1934	27
20	30	642	2646	33
20	31	469	2031	31
21	01	382	1674	18
21	02	736	2962	26
21	03	519	1991	22
21	04	382	1592	16
21	05	535	2184	20
21	06	303	1200	12
21	07	619	2561	29
21	08	517	2080	17
21	09	557	2233	18
21	10	404	1699	20
21	11	275	1118	10
21	12	374	1589	14
22	01	328	1385	17
22	02	353	1419	17
22	03	289	1173	11
22	04	365	1592	16
22	05	399	1625	16
22	06	284	1211	13
22	07	294	1202	13
22	08	362	1488	14
23	01	760	3294	31
23	02	569	2346	22
23	03	589	2566	26
23	04	211	864	6
23	05	865	3721	30
23	06	368	1469	13
23	07	695	2824	25
23	08	560	2400	22
23	09	601	2606	21
23	10	930	3843	34
23	11	521	2162	16
23	12	136	565	6
23	13	578	2488	22
23	14	858	3610	32
23	15	268	1160	9
23	16	417	1836	14
23	17	430	1817	14
23	18	257	1106	7
23	19	732	3071	25
23	20	171	760	6
23	21	419	1805	17
23	22	678	2800	25
23	23	471	2067	18
23	24	594	2590	23
23	25	383	1529	12
23	26	552	2321	21
23	27	407	1657	13
23	28	816	3493	29
23	29	744	3133	24
23	30	1061	4398	33
23	31	324	1343	9
23	32	438	1918	20
23	33	587	2688	24
